NoLink,Provinsi,KotaKab,Link,TipeFaskes,No,KodeFaskes,NamaFaskes,LatLongFaskes,AlamatFaskes,TelpFaskes
259,Banten,"Kode Faskes dan Alamat Rumah Sakit BPJS di Kab.
            Lebak",https://lovia.life/id/health/bpjs/area/kab-lebak,Puskesmas,33,10081203,"Cileles
                    
                ",-,Kp. Sajir,"
 0253-580678
"
259,Banten,"Kode Faskes dan Alamat Rumah Sakit BPJS di Kab.
            Lebak",https://lovia.life/id/health/bpjs/area/kab-lebak,Puskesmas,34,10081306,"Malingping
                    
                ",-,Ds. Malimping Utara,"
 0252508209
"
259,Banten,"Kode Faskes dan Alamat Rumah Sakit BPJS di Kab.
            Lebak",https://lovia.life/id/health/bpjs/area/kab-lebak,Puskesmas,35,10081316,"Binuangen
                    
                ",-,Ds. Muara,"
 02525600270
"
259,Banten,"Kode Faskes dan Alamat Rumah Sakit BPJS di Kab.
            Lebak",https://lovia.life/id/health/bpjs/area/kab-lebak,Puskesmas,36,10081318,"Cijaku
                    
                ",-,Jl. Sukamaju-Pasar Kupa Km.1,"
 0252508047
"
259,Banten,"Kode Faskes dan Alamat Rumah Sakit BPJS di Kab.
            Lebak",https://lovia.life/id/health/bpjs/area/kab-lebak,Puskesmas,37,10081407,"Panggarangan
                    
                ",-,Jl. Raya Bayah Malingping Km 9,"
"
259,Banten,"Kode Faskes dan Alamat Rumah Sakit BPJS di Kab.
            Lebak",https://lovia.life/id/health/bpjs/area/kab-lebak,Puskesmas,38,10081422,"Cihara
                    
                ",-,Kp. Cirokoy,"
 081906114295
"
259,Banten,"Kode Faskes dan Alamat Rumah Sakit BPJS di Kab.
            Lebak",https://lovia.life/id/health/bpjs/area/kab-lebak,Puskesmas,39,10081508,"Bayah
                    
                ",-,Jl. Bayah Barat I,"
 0252401052
"
259,Banten,"Kode Faskes dan Alamat Rumah Sakit BPJS di Kab.
            Lebak",https://lovia.life/id/health/bpjs/area/kab-lebak,Puskesmas,40,10081520,"Cibeber
                    
                ",-,Jl. Cikotok-Pelabuhan Ratu,"
 0252401308
"
259,Banten,"Kode Faskes dan Alamat Rumah Sakit BPJS di Kab.
            Lebak",https://lovia.life/id/health/bpjs/area/kab-lebak,Puskesmas,41,10081521,"Cisungsang
                    
                ",-,Jl. Raya Cisungsang,"
 087881936977
"
259,Banten,"Kode Faskes dan Alamat Rumah Sakit BPJS di Kab.
            Lebak",https://lovia.life/id/health/bpjs/area/kab-lebak,Puskesmas,42,10081524,"Cilograng
                    
                ",-,Jl. Raya Gunung Batu,"
 0253-580678
"
259,Banten,"Kode Faskes dan Alamat Rumah Sakit BPJS di Kab.
            Lebak",https://lovia.life/id/health/bpjs/area/kab-lebak,Dokter Praktik Perorangan,-,-,-,-,-,-
259,Banten,"Kode Faskes dan Alamat Rumah Sakit BPJS di Kab.
            Lebak",https://lovia.life/id/health/bpjs/area/kab-lebak,Dokter Gigi,-,-,-,-,-,-
259,Banten,"Kode Faskes dan Alamat Rumah Sakit BPJS di Kab.
            Lebak",https://lovia.life/id/health/bpjs/area/kab-lebak,Klinik Utama,-,-,-,-,-,-
259,Banten,"Kode Faskes dan Alamat Rumah Sakit BPJS di Kab.
            Lebak",https://lovia.life/id/health/bpjs/area/kab-lebak,Klinik Pratama,1,0219U010,"Klinik Dr Anik Sutari
                    
                        

","http://maps.google.co.id/?q=-6.498256,105.987849",Jl. Saketi Malingping Km 14,"
 081911267776
"
259,Banten,"Kode Faskes dan Alamat Rumah Sakit BPJS di Kab.
            Lebak",https://lovia.life/id/health/bpjs/area/kab-lebak,Klinik Pratama,2,02200010,"Klinik Polres Lebak
                    
                        

","http://maps.google.co.id/?q=-6.355,106.249527",Jl. Bhayangkara No. 2,"
"
259,Banten,"Kode Faskes dan Alamat Rumah Sakit BPJS di Kab.
            Lebak",https://lovia.life/id/health/bpjs/area/kab-lebak,Klinik Pratama,3,0220B015,"BP Ar Rohman
                    
                        

","http://maps.google.co.id/?q=-6.33429,106.299845","Kampung Tutul, Desa Citeras,","
 0252-528282
"
259,Banten,"Kode Faskes dan Alamat Rumah Sakit BPJS di Kab.
            Lebak",https://lovia.life/id/health/bpjs/area/kab-lebak,Klinik Pratama,4,0220B016,"Klinik Dr Henny Chaerani
                    
                        

","http://maps.google.co.id/?q=-6.367775,106.259084","Jl.Siliwangi, Kp. Jaura","
 (0252)-2812
"
259,Banten,"Kode Faskes dan Alamat Rumah Sakit BPJS di Kab.
            Lebak",https://lovia.life/id/health/bpjs/area/kab-lebak,Klinik Pratama,5,0220B017,"Klinik Himmah Husada K U
                    
                        

","http://maps.google.co.id/?q=-6.350913,106.242474",Jl. Sunan Kalijaga No.235,"
 08777276729
"
259,Banten,"Kode Faskes dan Alamat Rumah Sakit BPJS di Kab.
            Lebak",https://lovia.life/id/health/bpjs/area/kab-lebak,Klinik Pratama,6,0220B018,"Klinik Mutiara Medika
                    
                        

","http://maps.google.co.id/?q=-6.360013,106.229454",Jl. Maulana Hasanudin Kp. Ojar,"
 085283902744
"
259,Banten,"Kode Faskes dan Alamat Rumah Sakit BPJS di Kab.
            Lebak",https://lovia.life/id/health/bpjs/area/kab-lebak,Klinik Pratama,7,0220B019,"Klinik Tanti Kirana
                    
                        

","http://maps.google.co.id/?q=-6.544178,106.295476",Jl. Raya Ciminyak Muncang,"
 081311361619
"
259,Banten,"Kode Faskes dan Alamat Rumah Sakit BPJS di Kab.
            Lebak",https://lovia.life/id/health/bpjs/area/kab-lebak,Klinik Pratama,8,0220B020,"Klinik Banten Farma
                    
                        

","http://maps.google.co.id/?q=-6.357832,106.249272",Jl. Ra Kartini No.4,"
 0252201426
"
259,Banten,"Kode Faskes dan Alamat Rumah Sakit BPJS di Kab.
            Lebak",https://lovia.life/id/health/bpjs/area/kab-lebak,Klinik Pratama,9,0220B021,"Klinik Sehat Rabinza
                    
                        

","http://maps.google.co.id/?q=-6.353489,106.249737",RT. Hardiwinangun no 60 ,"
 0252280023
"
259,Banten,"Kode Faskes dan Alamat Rumah Sakit BPJS di Kab.
            Lebak",https://lovia.life/id/health/bpjs/area/kab-lebak,Klinik Pratama,10,0220B022,"Klinik Rihadatul Aisy Care
                    
                        

","http://maps.google.co.id/?q=-6.833206,106.32848",Kampung Ciputer,"
 081804941880
"
259,Banten,"Kode Faskes dan Alamat Rumah Sakit BPJS di Kab.
            Lebak",https://lovia.life/id/health/bpjs/area/kab-lebak,Klinik Pratama,11,0220B023,"Klinik Al-Fathir
                    
                        

","http://maps.google.co.id/?q=-6.325824,106.262349",Jl. Kuncoro Djakti Km. 3,"
 087773948655
"
259,Banten,"Kode Faskes dan Alamat Rumah Sakit BPJS di Kab.
            Lebak",https://lovia.life/id/health/bpjs/area/kab-lebak,Klinik Pratama,12,0220B024,"Klinik Chika Medika
                    
                        

","http://maps.google.co.id/?q=-6.368975,106.261596","Jl. Tb. Hasan, Kp. Cimesir","
 087772977723
"
259,Banten,"Kode Faskes dan Alamat Rumah Sakit BPJS di Kab.
            Lebak",https://lovia.life/id/health/bpjs/area/kab-lebak,Klinik Pratama,13,0220B025,"Klinik Thalita Medika
                    
                        

","http://maps.google.co.id/?q=-6.788501,106.017586",Kp. Polotot Tengah,"
 087772826271
"
259,Banten,"Kode Faskes dan Alamat Rumah Sakit BPJS di Kab.
            Lebak",https://lovia.life/id/health/bpjs/area/kab-lebak,Klinik Pratama,14,0220B027,"Klinik Daarussa'Adah
                    
                        

","http://maps.google.co.id/?q=-6.417207,106.234995",Jl. Raya Leuwidamar Km. 8 ,"
 087809111105
"
259,Banten,"Kode Faskes dan Alamat Rumah Sakit BPJS di Kab.
            Lebak",https://lovia.life/id/health/bpjs/area/kab-lebak,Klinik Pratama,15,0220B028,"Klinik Bunda Aya Medical
                    
                        

","http://maps.google.co.id/?q=-6.778376,106.019816",Jl. Suherman No. 62,"
 081316130884
"
259,Banten,"Kode Faskes dan Alamat Rumah Sakit BPJS di Kab.
            Lebak",https://lovia.life/id/health/bpjs/area/kab-lebak,Klinik Pratama,16,0220B030,"Klinik Jampang Medika
                    
                        

","http://maps.google.co.id/?q=-6.451412,106.223205","Jl. Raya Leuwidamar Km. 12, Kp","
 0252-5551282
"
259,Banten,"Kode Faskes dan Alamat Rumah Sakit BPJS di Kab.
            Lebak",https://lovia.life/id/health/bpjs/area/kab-lebak,Klinik Pratama,17,0220B031,"Klinik Ananda
                    
                        

","http://maps.google.co.id/?q=-6.391196,106.148391",Jl. Raya Sajira Km. 3 ,"
 081381060366
"
259,Banten,"Kode Faskes dan Alamat Rumah Sakit BPJS di Kab.
            Lebak",https://lovia.life/id/health/bpjs/area/kab-lebak,Klinik Pratama,18,0220B032,"Klinik Amanda
                    
                        

","http://maps.google.co.id/?q=-6.391196,106.350087",Jln. Sampay - Cileles Km. 7 ,"
 085215435919
"
259,Banten,"Kode Faskes dan Alamat Rumah Sakit BPJS di Kab.
            Lebak",https://lovia.life/id/health/bpjs/area/kab-lebak,Klinik Pratama,19,0220B033,"Klinik Waluya
                    
                        

","http://maps.google.co.id/?q=-6.935482,106.380132",Jl. Raya Bayah Cibareno Km. 27,"
 291-31245412
"
259,Banten,"Kode Faskes dan Alamat Rumah Sakit BPJS di Kab.
            Lebak",https://lovia.life/id/health/bpjs/area/kab-lebak,Klinik Pratama,20,0220B034,"Klinik Mutiara Bunda Rangkas
                    
                        

","http://maps.google.co.id/?q=-6.34394,106.263873",Jl. Prof Ir. Dr. Soetami No. 3,"
 081310501964
"
259,Banten,"Kode Faskes dan Alamat Rumah Sakit BPJS di Kab.
            Lebak",https://lovia.life/id/health/bpjs/area/kab-lebak,Klinik Pratama,21,0220B035,"Klinik Mulya Medika
                    
                        

","http://maps.google.co.id/?q=-6.533934,106.06933",Jl. Raya Gunungkencana Km. 5,"
 62-08777295580
"
259,Banten,"Kode Faskes dan Alamat Rumah Sakit BPJS di Kab.
            Lebak",https://lovia.life/id/health/bpjs/area/kab-lebak,Klinik Pratama,22,0220B036,"Klinik Kimia Farma Rangkas
                    
                        

","http://maps.google.co.id/?q=-6.355213,106.24689",Jl. Multatuli No. 27,"
 (0252) 209385
"
259,Banten,"Kode Faskes dan Alamat Rumah Sakit BPJS di Kab.
            Lebak",https://lovia.life/id/health/bpjs/area/kab-lebak,Klinik Pratama,23,0220B037,"Klinik Agara Medika
                    
                        

","http://maps.google.co.id/?q=-6.356367,106.248121",Jl. Patih Derus No. 1,"
 0252-5551926
"
259,Banten,"Kode Faskes dan Alamat Rumah Sakit BPJS di Kab.
            Lebak",https://lovia.life/id/health/bpjs/area/kab-lebak,Klinik Pratama,24,0220B038,"Klinik Reva Medika
                    
                ",-,"Jl. Raya Cipanas - Warung Banten Km. 03, Kp. Cikomara","
"
259,Banten,"Kode Faskes dan Alamat Rumah Sakit BPJS di Kab.
            Lebak",https://lovia.life/id/health/bpjs/area/kab-lebak,Klinik Pratama,25,0220B039,"Klinik Rahayu Medika
                    
                ",-,Jalan Kuncoro Djakti Km.07,"
 0857-26178665
"
259,Banten,"Kode Faskes dan Alamat Rumah Sakit BPJS di Kab.
            Lebak",https://lovia.life/id/health/bpjs/area/kab-lebak,Klinik Pratama,26,0220B040,"Klinik Cipanas Medical Center
                    
                ",-,Kp Babakan Pedes,"
 0877-7394888
"
259,Banten,"Kode Faskes dan Alamat Rumah Sakit BPJS di Kab.
            Lebak",https://lovia.life/id/health/bpjs/area/kab-lebak,Klinik Pratama,27,0220U021,"Klinik Medika (Jst)
                    
                        

","http://maps.google.co.id/?q=-6.347,106.243",Jl Jend.Ahmad Yani Rancasema,"
 0252209975
"
259,Banten,"Kode Faskes dan Alamat Rumah Sakit BPJS di Kab.
            Lebak",https://lovia.life/id/health/bpjs/area/kab-lebak,Klinik Pratama,28,1008U016,"Bp. Kartini Lebak
                    
                        

","http://maps.google.co.id/?q=-6.353429,106.249594",Hardiwinangun Rabinza Blokc1C2,"
 0252-280080
"
259,Banten,"Kode Faskes dan Alamat Rumah Sakit BPJS di Kab.
            Lebak",https://lovia.life/id/health/bpjs/area/kab-lebak,Klinik Pratama,29,1008U020,"Klinik Multatuli
                    
                        

","http://maps.google.co.id/?q=-6.359183,106.244186",Jl Iko Jatmiko No 19,"
 0252-206225
"
259,Banten,"Kode Faskes dan Alamat Rumah Sakit BPJS di Kab.
            Lebak",https://lovia.life/id/health/bpjs/area/kab-lebak,Apotek,1,0220A007,"Apotik Kartini
                    
                ",-,Jl.Hardiwinangun Blok C,"
 0252-280080
"
259,Banten,"Kode Faskes dan Alamat Rumah Sakit BPJS di Kab.
            Lebak",https://lovia.life/id/health/bpjs/area/kab-lebak,Apotek,2,0220A008,"Apotik Medika Lebak
                    
                ",-,Jl. Jend. A. Yani,"
 0252501156
"
259,Banten,"Kode Faskes dan Alamat Rumah Sakit BPJS di Kab.
            Lebak",https://lovia.life/id/health/bpjs/area/kab-lebak,Apotek,3,0220A010,"IFRS Misi Lebak
                    
                ",-,Jalan Multatuli No.41,"
 0252-201014
"
259,Banten,"Kode Faskes dan Alamat Rumah Sakit BPJS di Kab.
            Lebak",https://lovia.life/id/health/bpjs/area/kab-lebak,Apotek,4,0220A011,"If Rs Kartini
                    
                ",-, Jln Sunan Kalijaga no 325 RT ,"
 0252-209333
"
259,Banten,"Kode Faskes dan Alamat Rumah Sakit BPJS di Kab.
            Lebak",https://lovia.life/id/health/bpjs/area/kab-lebak,Apotek,5,0220A012,"Apotek Thalita Farma
                    
                ",-,Kampung Polotot Tengah 85,"
 087772826271
"
259,Banten,"Kode Faskes dan Alamat Rumah Sakit BPJS di Kab.
            Lebak",https://lovia.life/id/health/bpjs/area/kab-lebak,Apotek,6,0220A013,"Apotek Kf Rangkasbitung
                    
                ",-,Jalan Multatuli No. 27 Rangkasbitung,"
 0254-209385
"
259,Banten,"Kode Faskes dan Alamat Rumah Sakit BPJS di Kab.
            Lebak",https://lovia.life/id/health/bpjs/area/kab-lebak,Apotek,7,1008A003,"If Rsu Dr Adjidarmo
                    
                ",-,JL.IKO JATMIKO NO 1 Muara Ciuj,"
 0252-201313
"
259,Banten,"Kode Faskes dan Alamat Rumah Sakit BPJS di Kab.
            Lebak",https://lovia.life/id/health/bpjs/area/kab-lebak,Apotek,8,1008A006,"Inf Rsu Malingping
                    
                ",-,Jl.Saketi Malingping,"
 0252-552716
"
260,Banten,"Kode Faskes dan Alamat Rumah Sakit BPJS di
            Kab. Tangerang",https://lovia.life/id/health/bpjs/area/kab-tangerang,Rumah Sakit,1,0221R007,"Rumah Sakit Mitra Husada
                    
                        

","http://maps.google.co.id/?q=-6.071336,106.657877",Jl.Kp.Melayu Barat No 11A,"
 021-55932610
"
260,Banten,"Kode Faskes dan Alamat Rumah Sakit BPJS di
            Kab. Tangerang",https://lovia.life/id/health/bpjs/area/kab-tangerang,Rumah Sakit,2,0221R008,"RSUD Balaraja
                    
                        

","http://maps.google.co.id/?q=-6.196862,106.439675",Jl. Rumah Sakit No. 88,"
 021-29508388
"
260,Banten,"Kode Faskes dan Alamat Rumah Sakit BPJS di
            Kab. Tangerang",https://lovia.life/id/health/bpjs/area/kab-tangerang,Rumah Sakit,3,0221R011,"Rumah Sakit Suci Paramita
                    
                        

","http://maps.google.co.id/?q=-6.216084,106.433957","Jl. Raya Serang Km.28,5 Kav. F","
 0215954858
"
260,Banten,"Kode Faskes dan Alamat Rumah Sakit BPJS di
            Kab. Tangerang",https://lovia.life/id/health/bpjs/area/kab-tangerang,Rumah Sakit,4,0221R013,"RS Mulia Insani
                    
                        

","http://maps.google.co.id/?q=-6.209113,106.448261",Jl.Raya Serang Km 16.8,"
 0215962790
"
260,Banten,"Kode Faskes dan Alamat Rumah Sakit BPJS di
            Kab. Tangerang",https://lovia.life/id/health/bpjs/area/kab-tangerang,Rumah Sakit,5,0221R014,"RS Permata Hati
                    
                ",-,"Jl. Raya Serang Km 12,5","
 021-22921310
"
260,Banten,"Kode Faskes dan Alamat Rumah Sakit BPJS di
            Kab. Tangerang",https://lovia.life/id/health/bpjs/area/kab-tangerang,Rumah Sakit,6,0221R015,"RS Keluarga Kita
                    
                        

","http://maps.google.co.id/?q=-6.279078,106.573734",Jl. Raya Plp Curug Km. 4 No 08,"
 021-59491011
"
260,Banten,"Kode Faskes dan Alamat Rumah Sakit BPJS di
            Kab. Tangerang",https://lovia.life/id/health/bpjs/area/kab-tangerang,Rumah Sakit,7,0221R016,"Rsia Harapan Mulia
                    
                        

","http://maps.google.co.id/?q=-6.248477,106.48463",Jl. Raya Pemda Tigaraksa,"
 02198866350
"
260,Banten,"Kode Faskes dan Alamat Rumah Sakit BPJS di
            Kab. Tangerang",https://lovia.life/id/health/bpjs/area/kab-tangerang,Rumah Sakit,8,0221R017,"RS Murni Asih
                    
                        

","http://maps.google.co.id/?q=-6.279418,106.630121",Jl. Raya Legok No. 86,"
 021-5470263
"
260,Banten,"Kode Faskes dan Alamat Rumah Sakit BPJS di
            Kab. Tangerang",https://lovia.life/id/health/bpjs/area/kab-tangerang,Rumah Sakit,9,0221R023,"RS Hermina Bitung
                    
                ",-,Jl. Raya Serang Km10 Bitung,"
 02159497525
"
